"group_idx","year","indivA","indivB","groom_exposure","support_exposure","groom","support"
8,2015,448,152,1,0,0,NA
8,2015,448,161,14,4,0,0
8,2015,448,204,0,5,NA,0
8,2015,448,214,1,0,0,NA
8,2015,448,235,0,1,NA,0
8,2015,448,271,20,9,0,0
8,2015,448,292,21,8,0,0
8,2015,448,308,24,9,0,0
8,2015,448,314,0,0,NA,NA
8,2015,448,349,0,5,NA,0
8,2015,448,376,0,3,NA,0
8,2015,448,377,3,1,0,0
8,2015,448,480,28,12,0,0
8,2015,448,535,1,5,0,0
8,2015,480,109,28,9,0,0
8,2015,480,115,48,14,0,2
8,2015,480,152,7,0,0,NA
8,2015,480,161,42,4,0,0
8,2015,480,204,28,5,0,0
8,2015,480,214,6,0,0,NA
8,2015,480,235,8,1,0,0
8,2015,480,271,48,10,0,1
8,2015,480,292,49,8,0,0
8,2015,480,308,52,10,0,1
8,2015,480,314,4,0,0,NA
8,2015,480,349,28,5,0,0
8,2015,480,376,25,3,0,0
8,2015,480,377,31,1,0,0
8,2015,480,448,28,1,0,0
8,2015,480,535,29,5,0,0
8,2015,535,109,1,7,0,0
8,2015,535,115,22,11,0,0
8,2015,535,152,1,0,0,NA
8,2015,535,161,15,4,0,0
8,2015,535,204,1,5,0,0
8,2015,535,214,1,0,1,NA
8,2015,535,235,0,1,NA,0
8,2015,535,271,21,8,0,0
8,2015,535,292,22,8,0,0
8,2015,535,308,25,9,0,0
8,2015,535,314,0,0,NA,NA
8,2015,535,349,1,5,0,0
8,2015,535,376,1,3,0,0
8,2015,535,377,4,1,0,0
8,2015,535,448,1,1,0,0
8,2015,535,480,29,11,0,0
8,2016,161,204,9,1,0,0
8,2016,161,271,2,2,0,0
8,2016,161,292,16,3,0,0
8,2016,161,308,15,4,0,0
8,2016,161,349,9,4,0,1
8,2016,161,376,9,1,0,0
8,2016,161,377,14,5,0,0
8,2016,161,448,9,2,0,0
8,2016,161,472,4,1,0,0
8,2016,161,480,17,5,0,0
8,2016,161,486,8,1,1,0
8,2016,161,535,10,2,0,0
8,2016,204,161,9,2,0,0
8,2016,204,271,1,2,0,0
8,2016,204,292,7,3,0,0
8,2016,204,308,6,4,0,0
8,2016,204,349,0,3,NA,0
8,2016,204,376,0,1,NA,0
8,2016,204,377,5,5,0,0
8,2016,204,448,0,2,NA,0
8,2016,204,472,0,1,NA,0
8,2016,204,480,8,5,0,0
8,2016,204,486,4,1,0,0
8,2016,204,535,1,2,0,0
8,2016,271,161,2,0,0,NA
8,2016,271,204,1,0,0,NA
8,2016,271,292,3,1,0,0
8,2016,271,308,2,1,0,0
8,2016,271,349,1,0,0,NA
8,2016,271,376,1,0,0,NA
8,2016,271,377,3,1,0,0
8,2016,271,448,1,0,0,NA
8,2016,271,480,3,2,0,1
8,2016,271,535,2,2,0,1
8,2016,292,161,16,2,0,0
8,2016,292,204,7,1,0,0
8,2016,292,271,3,2,0,0
8,2016,292,308,13,4,0,0
8,2016,292,349,7,3,1,0
8,2016,292,376,7,1,1,0
8,2016,292,377,12,5,1,0
8,2016,292,448,7,2,0,0
8,2016,292,472,3,1,0,0
8,2016,292,480,15,5,0,0
8,2016,292,486,7,1,0,0
8,2016,292,535,8,2,0,0
8,2016,308,161,15,3,0,1
8,2016,308,204,6,1,0,0
8,2016,308,271,2,3,0,1
8,2016,308,292,13,3,0,0
8,2016,308,349,6,3,0,0
8,2016,308,376,6,1,0,0
8,2016,308,377,11,5,0,0
8,2016,308,448,6,4,0,2
8,2016,308,472,3,1,0,0
8,2016,308,480,14,5,0,0
8,2016,308,486,7,1,0,0
8,2016,308,535,7,2,0,0
8,2016,349,161,9,3,0,1
8,2016,349,204,0,1,NA,0
8,2016,349,271,1,2,0,0
8,2016,349,292,7,3,0,0
8,2016,349,308,6,4,0,0
8,2016,349,376,0,1,NA,0
8,2016,349,377,5,5,1,0
8,2016,349,448,0,2,NA,0
8,2016,349,472,0,1,NA,0
8,2016,349,480,8,5,0,0
8,2016,349,486,4,1,0,0
8,2016,349,535,1,2,0,0
8,2016,376,161,9,2,1,0
8,2016,376,204,0,1,NA,0
8,2016,376,271,1,2,0,0
8,2016,376,292,7,3,0,0
8,2016,376,308,6,4,0,0
8,2016,376,349,0,3,NA,0
8,2016,376,377,5,5,0,0
8,2016,376,448,0,2,NA,0
8,2016,376,472,0,1,NA,0
8,2016,376,480,8,5,0,0
8,2016,376,486,4,1,0,0
8,2016,376,535,1,2,0,0
8,2016,377,161,14,2,0,0
8,2016,377,204,5,1,0,0
8,2016,377,271,3,2,0,0
8,2016,377,292,12,3,0,0
8,2016,377,308,11,4,0,0
8,2016,377,349,5,3,0,0
8,2016,377,376,5,1,0,0
8,2016,377,448,5,2,0,0
8,2016,377,472,1,1,0,0
8,2016,377,480,13,5,0,0
8,2016,377,486,5,1,0,0
8,2016,377,535,6,2,1,0
8,2016,448,161,9,3,0,1
8,2016,448,204,0,1,NA,0
8,2016,448,271,1,2,0,0
8,2016,448,292,7,3,0,0
8,2016,448,308,6,4,0,0
8,2016,448,349,0,3,NA,0
8,2016,448,376,0,1,NA,0
8,2016,448,377,5,5,0,0
8,2016,448,472,0,1,NA,0
8,2016,448,480,8,5,0,0
8,2016,448,486,4,1,0,0
8,2016,448,535,1,2,0,0
8,2016,472,161,4,1,0,0
8,2016,472,204,0,1,NA,0
8,2016,472,292,3,2,0,0
8,2016,472,308,3,1,0,0
8,2016,472,349,0,3,NA,0
8,2016,472,376,0,1,NA,0
8,2016,472,377,1,3,0,0
8,2016,472,448,0,0,NA,NA
8,2016,472,480,4,4,0,0
8,2016,472,486,4,1,0,0
8,2016,472,535,0,0,NA,NA
8,2016,480,161,17,2,0,0
8,2016,480,204,8,1,0,0
8,2016,480,271,3,2,0,0
8,2016,480,292,15,3,0,0
8,2016,480,308,14,4,0,0
8,2016,480,349,8,3,0,0
8,2016,480,376,8,1,0,0
8,2016,480,377,13,5,0,0
8,2016,480,448,8,2,0,0
8,2016,480,472,4,1,0,0
8,2016,480,486,8,1,0,0
8,2016,480,535,9,2,0,0
8,2016,486,161,8,1,0,0
8,2016,486,204,4,1,0,0
8,2016,486,292,7,2,0,0
8,2016,486,308,7,1,0,0
8,2016,486,349,4,3,0,0
8,2016,486,376,4,1,0,0
8,2016,486,377,5,3,0,0
8,2016,486,448,4,0,0,NA
8,2016,486,472,4,1,0,0
8,2016,486,480,8,5,0,1
8,2016,486,535,4,0,0,NA
8,2016,535,161,10,2,0,0
8,2016,535,204,1,1,0,0
8,2016,535,271,2,2,0,0
8,2016,535,292,8,3,0,0
8,2016,535,308,7,4,0,0
8,2016,535,349,1,3,0,0
8,2016,535,376,1,1,0,0
8,2016,535,377,6,5,1,0
8,2016,535,448,1,2,0,0
8,2016,535,472,0,1,NA,0
8,2016,535,480,9,6,0,1
8,2016,535,486,4,1,0,0
8,2017,137,203,1,4,0,0
8,2017,137,204,9,18,0,0
8,2017,137,220,0,3,NA,0
8,2017,137,292,15,11,0,0
8,2017,137,308,10,14,0,0
8,2017,137,318,3,2,0,0
8,2017,137,349,9,13,0,0
8,2017,137,376,0,3,NA,0
8,2017,137,377,0,8,NA,0
8,2017,137,448,0,5,NA,0
8,2017,137,472,0,12,NA,0
8,2017,137,478,0,0,NA,NA
8,2017,137,480,13,25,0,0
8,2017,137,486,0,6,NA,0
8,2017,137,533,6,17,0,0
8,2017,137,535,0,6,NA,0
8,2017,161,204,5,0,0,NA
8,2017,161,292,5,1,1,0
8,2017,161,308,6,1,0,0
8,2017,161,349,4,0,0,NA
8,2017,161,376,3,1,0,0
8,2017,161,377,3,0,0,NA
8,2017,161,448,3,0,0,NA
8,2017,161,472,3,0,0,NA
8,2017,161,480,5,1,0,0
8,2017,161,486,3,0,0,NA
8,2017,161,535,3,0,0,NA
8,2017,203,137,1,1,0,0
8,2017,203,204,2,2,0,0
8,2017,203,220,1,4,0,1
8,2017,203,292,3,2,0,0
8,2017,203,308,2,3,0,0
8,2017,203,318,4,2,0,0
8,2017,203,349,3,5,0,1
8,2017,203,376,1,0,0,NA
8,2017,203,377,1,1,0,0
8,2017,203,448,1,1,0,0
8,2017,203,472,1,2,0,0
8,2017,203,478,1,0,0,NA
8,2017,203,480,3,7,0,0
8,2017,203,486,1,2,0,0
8,2017,203,533,2,1,0,0
8,2017,203,535,1,2,0,0
8,2017,204,137,9,9,2,0
8,2017,204,161,5,1,0,0
8,2017,204,203,2,4,0,0
8,2017,204,220,1,3,0,0
8,2017,204,292,36,16,1,0
8,2017,204,308,31,15,0,0
8,2017,204,318,4,2,0,0
8,2017,204,349,28,13,3,0
8,2017,204,376,14,6,1,0
8,2017,204,377,14,10,0,0
8,2017,204,448,14,5,0,0
8,2017,204,472,14,13,1,0
8,2017,204,478,1,0,0,NA
8,2017,204,480,34,27,0,0
8,2017,204,486,14,6,1,0
8,2017,204,533,20,22,0,0
8,2017,204,535,14,7,1,0
8,2017,220,137,0,1,NA,0
8,2017,220,203,1,6,0,2
8,2017,220,204,1,2,0,0
8,2017,220,292,2,2,0,0
8,2017,220,308,1,4,0,1
8,2017,220,318,3,2,0,0
8,2017,220,349,2,5,0,1
8,2017,220,376,0,0,NA,NA
8,2017,220,377,0,1,NA,0
8,2017,220,448,0,1,NA,0
8,2017,220,472,0,2,NA,0
8,2017,220,478,0,0,NA,NA
8,2017,220,480,2,7,0,0
8,2017,220,486,0,2,NA,0
8,2017,220,533,1,1,0,0
8,2017,220,535,0,2,NA,0
8,2017,292,137,15,9,0,0
8,2017,292,161,5,2,1,1
8,2017,292,203,3,4,0,0
8,2017,292,204,36,18,0,0
8,2017,292,220,2,3,0,0
8,2017,292,308,39,15,0,0
8,2017,292,318,5,2,0,0
8,2017,292,349,36,13,0,0
8,2017,292,376,22,6,0,0
8,2017,292,377,22,10,2,0
8,2017,292,448,22,5,0,0
8,2017,292,472,22,14,0,1
8,2017,292,478,2,0,0,NA
8,2017,292,480,42,27,1,0
8,2017,292,486,22,6,1,0
8,2017,292,533,27,22,0,0
8,2017,292,535,22,7,2,0
8,2017,308,137,10,9,0,0
8,2017,308,161,6,1,0,0
8,2017,308,203,2,4,0,0
8,2017,308,204,31,18,0,0
8,2017,308,220,1,4,0,1
8,2017,308,292,39,16,0,0
8,2017,308,318,4,3,0,1
8,2017,308,349,31,15,0,2
8,2017,308,376,17,6,0,0
8,2017,308,377,17,11,0,1
8,2017,308,448,17,5,0,0
8,2017,308,472,17,13,0,0
8,2017,308,478,1,0,0,NA
8,2017,308,480,37,28,0,1
8,2017,308,486,17,6,0,0
8,2017,308,533,22,22,0,0
8,2017,308,535,17,7,0,0
8,2017,318,137,3,1,0,0
8,2017,318,203,4,4,0,0
8,2017,318,204,4,2,0,0
8,2017,318,220,3,3,0,0
8,2017,318,292,5,2,0,0
8,2017,318,308,4,4,0,1
8,2017,318,349,5,5,0,1
8,2017,318,376,3,0,0,NA
8,2017,318,377,3,2,0,1
8,2017,318,448,3,1,0,0
8,2017,318,472,3,2,0,0
8,2017,318,478,3,0,0,NA
8,2017,318,480,5,8,0,1
8,2017,318,486,3,2,0,0
8,2017,318,533,4,1,1,0
8,2017,318,535,3,2,0,0
8,2017,349,137,9,9,0,0
8,2017,349,161,4,1,0,0
8,2017,349,203,3,5,0,1
8,2017,349,204,28,18,4,0
8,2017,349,220,2,4,0,1
8,2017,349,292,36,16,0,0
8,2017,349,308,31,17,0,2
8,2017,349,318,5,3,0,1
8,2017,349,376,14,7,0,1
8,2017,349,377,14,10,1,0
8,2017,349,448,14,5,0,0
8,2017,349,472,14,13,0,0
8,2017,349,478,2,0,0,NA
8,2017,349,480,34,28,0,1
8,2017,349,486,14,6,2,0
8,2017,349,533,21,22,0,0
8,2017,349,535,14,8,2,1
8,2017,376,137,0,9,NA,0
8,2017,376,161,3,1,0,0
8,2017,376,203,1,4,0,0
8,2017,376,204,14,18,1,0
8,2017,376,220,0,3,NA,0
8,2017,376,292,22,16,0,0
8,2017,376,308,17,15,0,0
8,2017,376,318,3,2,0,0
8,2017,376,349,14,13,0,0
8,2017,376,377,0,10,NA,0
8,2017,376,448,0,5,NA,0
8,2017,376,472,0,13,NA,0
8,2017,376,478,0,0,NA,NA
8,2017,376,480,20,27,0,0
8,2017,376,486,0,6,NA,0
8,2017,376,533,10,22,0,0
8,2017,376,535,0,7,NA,0
8,2017,377,137,0,9,NA,0
8,2017,377,161,3,1,0,0
8,2017,377,203,1,4,0,0
8,2017,377,204,14,18,0,0
8,2017,377,220,0,3,NA,0
8,2017,377,292,22,16,0,0
8,2017,377,308,17,16,0,1
8,2017,377,318,3,3,0,1
8,2017,377,349,14,14,0,1
8,2017,377,376,0,6,NA,0
8,2017,377,448,0,5,NA,0
8,2017,377,472,0,13,NA,0
8,2017,377,478,0,0,NA,NA
8,2017,377,480,20,28,0,1
8,2017,377,486,0,6,NA,0
8,2017,377,533,10,22,0,0
8,2017,377,535,0,7,NA,0
8,2017,448,137,0,9,NA,0
8,2017,448,161,3,1,0,0
8,2017,448,203,1,4,0,0
8,2017,448,204,14,18,0,0
8,2017,448,220,0,3,NA,0
8,2017,448,292,22,16,0,0
8,2017,448,308,17,15,0,0
8,2017,448,318,3,2,0,0
8,2017,448,349,14,13,0,0
8,2017,448,376,0,6,NA,0
8,2017,448,377,0,10,NA,0
8,2017,448,472,0,13,NA,0
8,2017,448,478,0,0,NA,NA
8,2017,448,480,20,27,0,0
8,2017,448,486,0,6,NA,0
8,2017,448,533,10,22,0,0
8,2017,448,535,0,7,NA,0
8,2017,472,137,0,9,NA,0
8,2017,472,161,3,1,0,0
8,2017,472,203,1,4,0,0
8,2017,472,204,14,18,1,0
8,2017,472,220,0,3,NA,0
8,2017,472,292,22,16,0,0
8,2017,472,308,17,15,0,0
8,2017,472,318,3,2,0,0
8,2017,472,349,14,13,0,0
8,2017,472,376,0,6,NA,0
8,2017,472,377,0,10,NA,0
8,2017,472,448,0,5,NA,0
8,2017,472,478,0,0,NA,NA
8,2017,472,480,20,27,0,0
8,2017,472,486,0,6,NA,0
8,2017,472,533,10,22,0,0
8,2017,472,535,0,7,NA,0
8,2017,478,137,0,1,NA,0
8,2017,478,203,1,4,0,0
8,2017,478,204,1,2,0,0
8,2017,478,220,0,3,NA,0
8,2017,478,292,2,2,0,0
8,2017,478,308,1,3,0,0
8,2017,478,318,3,2,0,0
8,2017,478,349,2,4,0,0
8,2017,478,376,0,0,NA,NA
8,2017,478,377,0,1,NA,0
8,2017,478,448,0,1,NA,0
8,2017,478,472,0,2,NA,0
8,2017,478,480,2,7,0,0
8,2017,478,486,0,2,NA,0
8,2017,478,533,1,1,0,0
8,2017,478,535,0,2,NA,0
8,2017,480,137,13,9,0,0
8,2017,480,161,5,1,0,0
8,2017,480,203,3,4,0,0
8,2017,480,204,34,18,0,0
8,2017,480,220,2,3,0,0
8,2017,480,292,42,16,0,0
8,2017,480,308,37,15,0,0
8,2017,480,318,5,2,0,0
8,2017,480,349,34,13,0,0
8,2017,480,376,20,6,0,0
8,2017,480,377,20,10,0,0
8,2017,480,448,20,5,0,0
8,2017,480,472,20,13,0,0
8,2017,480,478,2,0,0,NA
8,2017,480,486,20,6,0,0
8,2017,480,533,25,22,0,0
8,2017,480,535,20,7,0,0
8,2017,486,137,0,9,NA,0
8,2017,486,161,3,1,0,0
8,2017,486,203,1,4,0,0
8,2017,486,204,14,18,0,0
8,2017,486,220,0,3,NA,0
8,2017,486,292,22,17,0,1
8,2017,486,308,17,15,0,0
8,2017,486,318,3,2,0,0
8,2017,486,349,14,13,1,0
8,2017,486,376,0,6,NA,0
8,2017,486,377,0,10,NA,0
8,2017,486,448,0,5,NA,0
8,2017,486,472,0,13,NA,0
8,2017,486,478,0,0,NA,NA
8,2017,486,480,20,27,0,0
8,2017,486,533,10,22,0,0
8,2017,486,535,0,7,NA,0
8,2017,533,137,6,9,0,0
8,2017,533,203,2,4,0,0
8,2017,533,204,20,16,0,0
8,2017,533,220,1,3,0,0
8,2017,533,292,27,12,0,0
8,2017,533,308,22,14,0,0
8,2017,533,318,4,2,1,0
8,2017,533,349,21,10,0,0
8,2017,533,376,10,5,0,0
8,2017,533,377,10,8,0,0
8,2017,533,448,10,5,0,0
8,2017,533,472,10,11,0,0
8,2017,533,478,1,0,0,NA
8,2017,533,480,25,23,0,1
8,2017,533,486,10,5,0,0
8,2017,533,535,10,4,0,0
8,2017,535,137,0,9,NA,0
8,2017,535,161,3,1,0,0
8,2017,535,203,1,4,0,0
8,2017,535,204,14,18,1,0
8,2017,535,220,0,3,NA,0
8,2017,535,292,22,17,3,1
8,2017,535,308,17,16,0,1
8,2017,535,318,3,2,0,0
8,2017,535,349,14,14,3,1
8,2017,535,376,0,6,NA,0
8,2017,535,377,0,10,NA,0
8,2017,535,448,0,5,NA,0
8,2017,535,472,0,13,NA,0
8,2017,535,478,0,0,NA,NA
8,2017,535,480,20,27,0,0
8,2017,535,486,0,6,NA,0
8,2017,535,533,10,22,0,0
8,2018,33,137,0,0,NA,NA
8,2018,33,203,0,0,NA,NA
8,2018,33,204,1,0,0,NA
8,2018,33,220,0,1,NA,0
8,2018,33,292,1,0,0,NA
8,2018,33,308,0,1,NA,0
8,2018,33,318,0,1,NA,0
8,2018,33,349,0,0,NA,NA
8,2018,33,376,0,0,NA,NA
8,2018,33,377,0,1,NA,0
8,2018,33,448,0,0,NA,NA
8,2018,33,472,0,0,NA,NA
8,2018,33,478,0,0,NA,NA
8,2018,33,480,1,0,0,NA
8,2018,33,486,0,0,NA,NA
8,2018,33,533,1,0,0,NA
8,2018,33,535,0,0,NA,NA
8,2018,33,561,0,1,NA,0
8,2018,137,33,0,0,NA,NA
8,2018,137,203,9,6,0,0
8,2018,137,204,8,4,0,0
8,2018,137,220,5,4,0,0
8,2018,137,292,8,4,0,0
8,2018,137,308,9,10,0,0
8,2018,137,318,8,5,0,0
8,2018,137,349,8,6,0,0
8,2018,137,376,0,4,NA,1
8,2018,137,377,0,3,NA,0
8,2018,137,448,0,2,NA,0
8,2018,137,472,0,1,NA,0
8,2018,137,478,1,0,0,NA
8,2018,137,480,8,8,0,0
8,2018,137,486,0,0,NA,NA
8,2018,137,533,12,9,0,0
8,2018,137,535,0,4,NA,0
8,2018,137,561,0,3,NA,0
8,2018,203,33,0,0,NA,NA
8,2018,203,137,9,6,0,0
8,2018,203,204,17,4,0,0
8,2018,203,220,14,4,0,0
8,2018,203,292,17,4,0,0
8,2018,203,308,18,10,0,0
8,2018,203,318,17,5,0,0
8,2018,203,349,17,7,0,1
8,2018,203,376,9,3,0,0
8,2018,203,377,9,3,0,0
8,2018,203,448,9,2,0,0
8,2018,203,472,9,1,0,0
8,2018,203,478,10,0,0,NA
8,2018,203,480,16,8,0,0
8,2018,203,486,6,0,0,NA
8,2018,203,533,21,10,0,1
8,2018,203,535,9,4,0,0
8,2018,203,561,6,3,0,0
8,2018,204,33,1,0,0,NA
8,2018,204,137,8,6,0,0
8,2018,204,203,17,6,0,0
8,2018,204,220,13,4,0,0
8,2018,204,292,16,4,1,0
8,2018,204,308,17,13,0,3
8,2018,204,318,16,5,0,0
8,2018,204,349,16,6,0,0
8,2018,204,376,8,3,0,0
8,2018,204,377,8,3,0,0
8,2018,204,448,8,2,0,0
8,2018,204,472,8,1,0,0
8,2018,204,478,9,0,0,NA
8,2018,204,480,15,8,0,0
8,2018,204,486,6,0,0,NA
8,2018,204,533,20,9,0,0
8,2018,204,535,8,4,0,0
8,2018,204,561,6,3,1,0
8,2018,220,33,0,0,NA,NA
